"GeneID","CHR","PRODUCT","FREQ","SNP_per_GENE","INS_per_GENE","DEL_per_GENE","INDELS","START","END","LENGTH"
"CTYZ_00001327","Ctyz_6","SET/Zinc finger, RING/FYVE/PHD-type domain containing protein",1,1,0,0,0,338367,341000,2633
"CTYZ_00001328","Ctyz_6","Uncharacterized protein",1,1,0,0,0,341405,343021,1616
"CTYZ_00001332","Ctyz_6","2-methylthioadenine synthetase MiaB",2,2,0,0,0,347962,349590,1628
"CTYZ_00001333","Ctyz_6","DNA repair protein Rad4",1,1,0,0,0,349615,351819,2204
"CTYZ_00001337","Ctyz_6","Apyrase",2,2,0,0,0,356814,357848,1034
"CTYZ_00001339","Ctyz_6","Ataxin-2 C-terminal/MIF4G domain containing protein",1,0,0,1,1,360077,363646,3569
"CTYZ_00001341","Ctyz_6","Uncharacterized protein",2,2,0,0,0,365839,367185,1346
"CTYZ_00001342","Ctyz_6","Uncharacterized protein",1,1,0,0,0,367630,368712,1082
"CTYZ_00001344","Ctyz_6","CS domain containing protein",1,0,1,0,1,370117,370671,554
"CTYZ_00001345","Ctyz_6","Uncharacterized protein",4,3,1,0,1,371280,372377,1097
"CTYZ_00001347","Ctyz_6","Uncharacterized protein",2,2,0,0,0,373647,377024,3377
"CTYZ_00001350","Ctyz_6","Uncharacterized protein",2,2,0,0,0,379984,382365,2381
"CTYZ_00001353","Ctyz_6","Uncharacterized protein",1,1,0,0,0,385493,386323,830
"CTYZ_00001355","Ctyz_6","FAT/phospatidylinositol 3-4 kinase/Transcription-associated protein 1",7,7,0,0,0,387037,399549,12512
"CTYZ_00001356","Ctyz_6","FAT/phospatidylinositol 3-4 kinase/Transcription-associated protein 1",1,0,1,0,1,399942,403580,3638
"CTYZ_00001358","Ctyz_6","Phosphatidylinositol 3-/4-kinase",1,1,0,0,0,405031,407859,2828
"CTYZ_00001359","Ctyz_6","Arsenite-resistance protein 2",2,2,0,0,0,408028,410031,2003
"CTYZ_00001360","Ctyz_6","Dhh1-like SF II RNA helicase",1,1,0,0,0,410246,411988,1742
"CTYZ_00001361","Ctyz_6","Uncharacterized protein",1,1,0,0,0,412043,414919,2876
"CTYZ_00001365","Ctyz_6","Cdc123p-like protein",1,1,0,0,0,417601,419073,1472
"CTYZ_00001366","Ctyz_6","CBS/Cyclin M2-like membrane-associated protein",2,2,0,0,0,419111,420826,1715
"CTYZ_00001368","Ctyz_6","Uncharacterized protein",1,1,0,0,0,422077,422406,329
"CTYZ_00001372","Ctyz_6","Kinesin motor domain containing protein",1,1,0,0,0,425016,427154,2138
"CTYZ_00001374","Ctyz_6","Kinesin motor domain containing protein",4,4,0,0,0,427909,430689,2780
"CTYZ_00001375","Ctyz_6","Uncharacterized protein",1,1,0,0,0,430926,432737,1811
"CTYZ_00001376","Ctyz_6","Origin recognition complex subunit 3",2,2,0,0,0,432761,435595,2834
"CTYZ_00001377","Ctyz_6","Ribonucleotide reductase",1,1,0,0,0,436582,438990,2408
"CTYZ_00001378","Ctyz_6","Glycosyltransferase 2-like",1,1,0,0,0,439158,441584,2426
"CTYZ_00001379","Ctyz_6","Uncharacterized protein",4,3,0,1,1,442322,449320,6998
"CTYZ_00001381","Ctyz_6","Uncharacterized protein",2,2,0,0,0,450295,453324,3029
"CTYZ_00001382","Ctyz_6","Uncharacterized protein",3,3,0,0,0,453435,458459,5024
"CTYZ_00001385","Ctyz_6","Oligosaccharyl transferase STT3 protein",1,1,0,0,0,461593,463758,2165
"CTYZ_00001386","Ctyz_6","AMP-activated protein kinase beta chain",1,1,0,0,0,463935,464786,851
"CTYZ_00001388","Ctyz_6","Clathrin/coatomer adaptor N-terminal",1,1,0,0,0,473137,476424,3287
"CTYZ_00001389","Ctyz_6","Kem1p-like 5'-3' exonuclease",3,3,0,0,0,477032,481789,4757
"CTYZ_00001390","Ctyz_6","Growth factor receptor cysteine-rich domain containing protein",3,2,1,0,1,482315,487174,4859
"CTYZ_00001391","Ctyz_6","Uncharacterized protein",3,3,0,0,0,487539,495518,7979
"CTYZ_00001397","Ctyz_6","RRM domain containing protein",1,1,0,0,0,504099,504899,800
"CTYZ_00001400","Ctyz_6","GTpase translation initiation factor IF2",3,3,0,0,0,506520,506549,29
"CTYZ_00001400","Ctyz_6","GTpase translation initiation factor IF2",3,3,0,0,0,506602,509241,2639
"CTYZ_00001403","Ctyz_6","putative transmembrane Protein",1,1,0,0,0,512821,513681,860
"CTYZ_00001404","Ctyz_6","putative transmembrane Protein",1,1,0,0,0,514679,515707,1028
"CTYZ_00001406","Ctyz_6","Zinc finger, RING/FYVE/PHD-type domain containing protein",1,1,0,0,0,517824,522242,4418
"CTYZ_00001408","Ctyz_6","Hca4p helicase DBP4 (Helicase CA4) EIF4A-1-family RNA SFII helicase",3,3,0,0,0,523960,526266,2306
"CTYZ_00001409","Ctyz_6","Uncharacterized protein",2,2,0,0,0,526349,528421,2072
"CTYZ_00001412","Ctyz_6","Anaphase-promoting complex subunit 1",1,1,0,0,0,531816,536669,4853
"CTYZ_00001413","Ctyz_6","Anaphase-promoting complex subunit 1",1,1,0,0,0,537058,537834,776
"CTYZ_00001414","Ctyz_6","Signal Peptide Uncharacterized transmembrane Protein",1,1,0,0,0,538035,539108,1073
"CTYZ_00001415","Ctyz_6","Bromodomain/HAS/DEXDc/SNF2 domain containing protein",3,3,0,0,0,539214,544178,4964
"CTYZ_00001417","Ctyz_6","Major facilitator superfamily protein",1,1,0,0,0,546037,547833,1796
"CTYZ_00001418","Ctyz_6","Mitochondrial carrier protein",3,3,0,0,0,547904,548761,857
"CTYZ_00001419","Ctyz_6","Mitochondrial carrier protein",1,1,0,0,0,548769,549755,986
"CTYZ_00001420","Ctyz_6","Sec1-family protein",1,1,0,0,0,550113,552218,2105
"CTYZ_00001426","Ctyz_6","Uncharacterized protein",1,1,0,0,0,558158,558277,119
"CTYZ_00001426","Ctyz_6","Uncharacterized protein",1,1,0,0,0,558325,558423,98
"CTYZ_00001427","Ctyz_6","Nascent polypeptide-associated complex subunit beta",1,1,0,0,0,558709,559266,557
"CTYZ_00001428","Ctyz_6","Uncharacterized protein",1,1,0,0,0,559479,560267,788
"CTYZ_00001431","Ctyz_6","60s ribosomal protein L21",1,1,0,0,0,564249,564725,476
"CTYZ_00001432","Ctyz_6","Sulfhydryl oxidase",4,4,0,0,0,564931,566895,1964
"CTYZ_00001436","Ctyz_6","Uncharacterized protein",1,1,0,0,0,571319,575770,4451
"CTYZ_00001437","Ctyz_6","Uncharacterized protein",1,1,0,0,0,576325,576465,140
"CTYZ_00001437","Ctyz_6","Uncharacterized protein",1,1,0,0,0,575866,576270,404
"CTYZ_00001443","Ctyz_6","Uncharacterized protein",1,1,0,0,0,582548,585937,3389
"CTYZ_00001446","Ctyz_6","Histone acetyltransferase",2,2,0,0,0,590869,592524,1655
"CTYZ_00001447","Ctyz_6","Uncharacterized protein",6,5,0,1,1,593714,595786,2072
"CTYZ_00001450","Ctyz_6","Uncharacterized protein",4,4,0,0,0,598807,603633,4826
"CTYZ_00001450","Ctyz_6","hypothetical protein",4,4,0,0,0,599482,599565,83
"CTYZ_00001453","Ctyz_6","DNA repair helicase",2,2,0,0,0,606808,610104,3296
"CTYZ_00001455","Ctyz_6","Uncharacterized protein",1,1,0,0,0,611990,614734,2744
"CTYZ_00001457","Ctyz_6","Uncharacterized Protein",2,2,0,0,0,618107,620674,2567
"CTYZ_00001458","Ctyz_6","Uncharacterized protein",2,2,0,0,0,621109,622655,1546
"CTYZ_00001458","Ctyz_6","Uncharacterized protein",2,2,0,0,0,620921,621065,144
"CTYZ_00001459","Ctyz_6","Uncharacterized protein",5,5,0,0,0,623258,624517,1259
"CTYZ_00001461","Ctyz_6","RNA recognition motif domain containing protein",2,1,1,0,1,626407,627480,1073
"CTYZ_00001463","Ctyz_6","Uncharacterized protein",2,2,0,0,0,629794,630873,1079
"CTYZ_00001464","Ctyz_6","Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II",1,1,0,0,0,630963,632423,1460
"CTYZ_00001465","Ctyz_6","Uncharacterized protein",1,1,0,0,0,632881,635076,2195
"CTYZ_00001467","Ctyz_6","Kinesin-like protein",3,2,1,0,1,636160,637392,1232
"CTYZ_00001468","Ctyz_6","SKP1/BTB/POZ domain containing protein",1,1,0,0,0,638278,638321,43
"CTYZ_00001468","Ctyz_6","SKP1/BTB/POZ domain containing protein",1,1,0,0,0,637960,638203,243
"CTYZ_00001472","Ctyz_6","S-adenosyl-L-methionine-dependent methyltransferase",1,1,0,0,0,643412,645502,2090
"CTYZ_00001476","Ctyz_6","Uncharacterized protein",1,1,0,0,0,649916,652006,2090
"CTYZ_00001477","Ctyz_6","Uncharacterized protein",1,1,0,0,0,652439,653185,746
"CTYZ_00001480","Ctyz_6","Exostosin-like protein",1,1,0,0,0,655891,656550,659
"CTYZ_00001481","Ctyz_6","Uncharacterized protein",1,1,0,0,0,656606,657211,605
"CTYZ_00001482","Ctyz_6","Uncharacterized protein",1,1,0,0,0,657725,657785,60
"CTYZ_00001482","Ctyz_6","Uncharacterized protein",1,1,0,0,0,657846,658020,174
"CTYZ_00001482","Ctyz_6","Uncharacterized protein",1,1,0,0,0,658077,658177,100
"CTYZ_00001482","Ctyz_6","Uncharacterized protein",1,1,0,0,0,658242,658339,97
"CTYZ_00001483","Ctyz_6","Uncharacterized protein",1,1,0,0,0,658776,660038,1262
"CTYZ_00001484","Ctyz_6","Stromal antigen (SA/STAG) domain containing protein",4,4,0,0,0,660204,664415,4211
"CTYZ_00001485","Ctyz_6","Cullin domain containing protein",5,4,1,0,1,664652,669010,4358
"CTYZ_00001486","Ctyz_6","Uncharacterized Protein",2,2,0,0,0,670005,672812,2807
"CTYZ_00001487","Ctyz_6","Bax inhibitor 1-related protein",2,1,0,1,1,673192,673926,734
"CTYZ_00001488","Ctyz_6","Tyrosyl-tRNA synthetase (Tyrosyl-tRNA ligase TyrRS) class-I aaRS",3,2,1,0,1,674595,675716,1121
"CTYZ_00001490","Ctyz_6","Folate receptor-like protein",2,2,0,0,0,677928,678707,779
"CTYZ_00001491","Ctyz_6","Ferredoxin-like protein",2,2,0,0,0,678852,679006,154
"CTYZ_00001491","Ctyz_6","Ferredoxin-like protein",2,2,0,0,0,679085,679130,45
"CTYZ_00001491","Ctyz_6","Ferredoxin-like protein",2,2,0,0,0,679194,679304,110
"CTYZ_00001491","Ctyz_6","Ferredoxin-like protein",2,2,0,0,0,679597,679785,188
"CTYZ_00001493","Ctyz_6","Uncharacterized protein",3,3,0,0,0,683599,684876,1277
"CTYZ_00001494","Ctyz_6","Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II",25,25,0,0,0,685199,689527,4328
"CTYZ_00001495","Ctyz_6","RNA-polymerase II-associated protein 3-like protein",23,23,0,0,0,689739,691040,1301
"CTYZ_00001496","Ctyz_6","Uncharacterized protein",25,22,2,1,3,691499,694456,2957
"CTYZ_00001498","Ctyz_6","Uncharacterized protein",5,5,0,0,0,697221,699017,1796
"CTYZ_00001499","Ctyz_6","Uncharacterized protein",3,3,0,0,0,699591,701540,1949
"CTYZ_00001500","Ctyz_6","Uncharacterized protein",7,7,0,0,0,702015,706469,4454
"CTYZ_00001503","Ctyz_6","Uncharacterized protein",5,4,1,0,1,709261,711057,1796
"CTYZ_00001505","Ctyz_6","Uncharacterized protein",6,5,0,1,1,713668,716052,2384
"CTYZ_00001506","Ctyz_6","Uncharacterized protein",1,1,0,0,0,716090,717742,1652
"CTYZ_00001507","Ctyz_6","Sec7/Rab-GTPase-TBC domain containing protein",6,6,0,0,0,718412,722284,3872
"CTYZ_00001510","Ctyz_6","Inner centromere protein ARK-binding domain containing protein",3,2,0,1,1,725313,727796,2483
"CTYZ_00001515","Ctyz_6","Rok1p, eIF4A-1-family RNA SFII helicase",1,1,0,0,0,738017,739456,1439
"CTYZ_00001516","Ctyz_6","RAS small GTPase Rab1 family",1,1,0,0,0,740836,741444,608
"CTYZ_00001518","Ctyz_6","Gpi16p/PIG-T/SPBC1604.15 family glycosyl phosphatidyl inositol",2,2,0,0,0,744083,745834,1751
"CTYZ_00001519","Ctyz_6","Uncharacterized protein",1,1,0,0,0,746091,746762,671
"CTYZ_00001521","Ctyz_6","Uncharacterized protein",2,2,0,0,0,747775,750396,2621
"CTYZ_00001523","Ctyz_6","Glycogen branching enzyme (1,4-alpha-glucan branching enzyme)",3,3,0,0,0,752708,755797,3089
"CTYZ_00001524","Ctyz_6","DNA-directed RNA polymerase subunit",5,5,0,0,0,756197,761827,5630
"CTYZ_00001525","Ctyz_6","Uncharacterized protein",2,2,0,0,0,762455,763333,878
"CTYZ_00001526","Ctyz_6","PUB domain containing protein",2,2,0,0,0,763470,763506,36
"CTYZ_00001526","Ctyz_6","PUB domain containing protein",2,2,0,0,0,763758,764457,699
"CTYZ_00001526","Ctyz_6","PUB domain containing protein",2,2,0,0,0,764522,764819,297
"CTYZ_00001526","Ctyz_6","PUB domain containing protein",2,2,0,0,0,764928,765026,98
"CTYZ_00001531","Ctyz_6","Microtubule-associated protein",1,1,0,0,0,773356,774747,1391
"CTYZ_00001534","Ctyz_6","Phosphatidylinositol kinase",2,2,0,0,0,777341,783820,6479
"CTYZ_00001536","Ctyz_6","Spc97 / Spc98 family",2,2,0,0,0,787436,790219,2783
"CTYZ_00001537","Ctyz_6","Nucleotide-diphospho-sugar transferase",1,0,0,1,1,790921,793302,2381
"CTYZ_00001538","Ctyz_6","RRM domain containing protein",1,1,0,0,0,793456,794334,878
"CTYZ_00001539","Ctyz_6","Uncharacterized protein",1,1,0,0,0,794660,795226,566
"CTYZ_00001541","Ctyz_6","Uncharacterized protein",2,1,1,0,1,797573,799864,2291
"CTYZ_00001543","Ctyz_6","Uncharacterized protein",1,1,0,0,0,803203,803286,83
"CTYZ_00001543","Ctyz_6","Uncharacterized protein",1,1,0,0,0,802233,802816,583
"CTYZ_00001543","Ctyz_6","Uncharacterized protein",1,1,0,0,0,801720,801798,78
"CTYZ_00001545","Ctyz_6","Serine-threonine protein kinase 19",4,4,0,0,0,805584,805761,177
"CTYZ_00001545","Ctyz_6","Serine-threonine protein kinase 19",4,4,0,0,0,804871,805519,648
"CTYZ_00001545","Ctyz_6","Serine-threonine protein kinase 19",4,4,0,0,0,804676,804760,84
"CTYZ_00001547","Ctyz_6","Uncharacterized protein",4,3,0,1,1,807684,811805,4121
"CTYZ_00001549","Ctyz_6","Exosomal RNAse PH",1,1,0,0,0,815163,816071,908
"CTYZ_00001551","Ctyz_6","MJ0041-family pseudouridylate synthase Zn finger +thump + Psusyn",2,2,0,0,0,817933,819549,1616
"CTYZ_00001553","Ctyz_6","Protein-tyrosine-like/Myotubularin-like phosphatase domain containing protein",1,1,0,0,0,820386,823115,2729
"CTYZ_00001555","Ctyz_6","26S proteasome regulatory subunit Rpn6-like PINT domain containing protein",1,1,0,0,0,824747,826012,1265
"CTYZ_00001556","Ctyz_6","Uncharacterized protein",1,1,0,0,0,826475,827221,746
"CTYZ_00001557","Ctyz_6","Uncharacterized protein",4,3,1,0,1,828268,828362,94
"CTYZ_00001557","Ctyz_6","Uncharacterized protein",4,3,1,0,1,828429,829617,1188
"CTYZ_00001558","Ctyz_6","SF-assemblin",1,1,0,0,0,829690,830877,1187
"CTYZ_00001559","Ctyz_6","Uncharacterized protein",1,1,0,0,0,832719,832878,159
"CTYZ_00001559","Ctyz_6","Uncharacterized protein",1,1,0,0,0,832451,832662,211
"CTYZ_00001559","Ctyz_6","Uncharacterized protein",1,1,0,0,0,832067,832396,329
"CTYZ_00001559","Ctyz_6","Uncharacterized protein",1,1,0,0,0,831615,832013,398
"CTYZ_00001560","Ctyz_6","Ankyrin repeat-containing protein",2,2,0,0,0,833366,835375,2009
"CTYZ_00001561","Ctyz_6","Disulfide-isomerase, signal peptide plus ER retention motif",1,1,0,0,0,836536,838260,1724
"CTYZ_00001562","Ctyz_6","Signal peptide, Ankyrin repeat-containing protein",8,8,0,0,0,838487,845467,6980
"CTYZ_00001563","Ctyz_6","F-box domain containing protein",3,3,0,0,0,846219,847439,1220
"CTYZ_00001567","Ctyz_6","PUB/Ubiquitin-related domain containing protein",3,2,1,0,1,852154,853647,1493
"CTYZ_00001570","Ctyz_6","Pyrroline-5-carboxylate reductase",1,1,0,0,0,856158,856179,21
"CTYZ_00001570","Ctyz_6","Pyrroline-5-carboxylate reductase",1,1,0,0,0,855230,856059,829
"CTYZ_00001571","Ctyz_6","Signal peptide, Peptidase S8/S53 domain containing protein",5,3,1,1,2,856768,863490,6722
"CTYZ_00001572","Ctyz_6","TRAPP I complex subunit 5",1,1,0,0,0,864202,864254,52
"CTYZ_00001572","Ctyz_6","TRAPP I complex subunit 5",1,1,0,0,0,864332,864516,184
"CTYZ_00001572","Ctyz_6","TRAPP I complex subunit 5",1,1,0,0,0,864581,864633,52
"CTYZ_00001572","Ctyz_6","TRAPP I complex subunit 5",1,1,0,0,0,864703,864888,185
"CTYZ_00001574","Ctyz_6","Uncharacterized protein",3,3,0,0,0,867872,870286,2414
"CTYZ_00001575","Ctyz_6","Uncharacterized protein",1,1,0,0,0,871202,871435,233
"CTYZ_00001578","Ctyz_6","Glyceraldehyde-3-phosphate dehydrogenase",1,1,0,0,0,874033,875049,1016
"CTYZ_00001582","Ctyz_6","Small GTPase",2,2,0,0,0,880837,880862,25
"CTYZ_00001582","Ctyz_6","Small GTPase",2,2,0,0,0,881031,881103,72
"CTYZ_00001582","Ctyz_6","Small GTPase",2,2,0,0,0,881191,881727,536
"CTYZ_00001583","Ctyz_6","SET domain containing protein",2,2,0,0,0,881895,884048,2153
"CTYZ_00001584","Ctyz_6","50S ribosomal protein L30e-like",1,1,0,0,0,884119,884520,401
"CTYZ_00001585","Ctyz_6","SNF2 helicase",4,4,0,0,0,885183,888488,3305
"CTYZ_00001587","Ctyz_6","Uncharacterized protein",2,2,0,0,0,889832,891451,1619
"CTYZ_00001588","Ctyz_6","Mitochondrial carrier protein",2,2,0,0,0,892171,893127,956
"CTYZ_00001590","Ctyz_6","Uncharacterized protein",3,2,1,0,1,894228,895256,1028
"CTYZ_00001591","Ctyz_6","Pleckstrin homology (PH) domain containing protein",2,2,0,0,0,895390,896937,1547
"CTYZ_00001592","Ctyz_6","Uncharacterized protein",7,4,1,2,3,897521,899869,2348
"CTYZ_00001593","Ctyz_6","Uncharacterized protein",28,28,0,0,0,903075,903159,84
"CTYZ_00001593","Ctyz_6","Uncharacterized protein",28,28,0,0,0,900572,903012,2440
"CTYZ_00001594","Ctyz_6","Uncharacterized protein",2,2,0,0,0,904517,905068,551
"CTYZ_00001595","Ctyz_6","Vacuolar protein sorting-associated protein 54",4,4,0,0,0,906540,909425,2885
"CTYZ_00001596","Ctyz_6","GTP-binding elongation factor protein",31,31,0,0,0,909779,913078,3299
"CTYZ_00001597","Ctyz_6","Glutaredoxin-like protein 2 thioredoxin folds",8,8,0,0,0,913176,913832,656
"CTYZ_00001598","Ctyz_6","Uncharacterized protein",9,9,0,0,0,914088,914558,470
"CTYZ_00001599","Ctyz_6","Elongation factor 1-alpha",3,3,0,0,0,915228,916532,1304
"CTYZ_00001600","Ctyz_6","Uncharacterized protein",2,2,0,0,0,917945,919876,1931
"CTYZ_00001602","Ctyz_6","3'5'-cyclic nucleotide phosphodiesterase",3,3,0,0,0,921096,924710,3614
"CTYZ_00001603","Ctyz_6","Uncharacterized protein",5,5,0,0,0,925243,928323,3080
"CTYZ_00001604","Ctyz_6","Cullin domain containing protein",3,3,0,0,0,928386,931997,3611
"CTYZ_00001605","Ctyz_6","Uncharacterized protein",1,0,1,0,1,932537,933157,620
"CTYZ_00001606","Ctyz_6","Uncharacterized protein",1,1,0,0,0,933193,934842,1649
"CTYZ_00001608","Ctyz_6","EEIG1/EHBP1 N-terminal domain containing protein",3,3,0,0,0,936033,938105,2072
"CTYZ_00001609","Ctyz_6","Serine aminopeptidase S33",1,1,0,0,0,938343,939851,1508
"CTYZ_00001612","Ctyz_6","Uncharacterized protein",8,6,2,0,2,943291,948264,4973
"CTYZ_00001613","Ctyz_6","Uncharacterized protein",1,1,0,0,0,949152,949622,470
"CTYZ_00001616","Ctyz_6","Formin Homology 2 Domain containing protein",4,3,1,0,1,953796,958694,4898
"CTYZ_00001619","Ctyz_6","Uncharacterized protein",2,1,1,0,1,962352,962936,584
"CTYZ_00001620","Ctyz_6","Uncharacterized protein",3,3,0,0,0,962983,965169,2186
"CTYZ_00001623","Ctyz_6","Serine/threonine-protein phosphatase",2,2,0,0,0,968945,970456,1511
"CTYZ_00001624","Ctyz_6","Kinesin motor domain containing protein",1,1,0,0,0,970865,974416,3551
"CTYZ_00001626","Ctyz_6","Uncharacterized protein",2,2,0,0,0,976695,978158,1463
"CTYZ_00001627","Ctyz_6","MO25-like protein",1,1,0,0,0,980412,981938,1526
"CTYZ_00001628","Ctyz_6","Conserved oligomeric Golgi complex subunit 7",3,3,0,0,0,982119,984959,2840
"CTYZ_00001629","Ctyz_6","HSP20-like chaperone",1,1,0,0,0,985053,985781,728
"CTYZ_00001631","Ctyz_6","Uncharacterized protein",2,2,0,0,0,987317,988684,1367
"CTYZ_00001632","Ctyz_6","MATH/TRAF domain/WD40/YVTN repeat containing protein",15,10,3,2,5,989143,1000395,11252
"CTYZ_00001633","Ctyz_6","Uncharacterized protein",2,2,0,0,0,1000894,1003065,2171
"CTYZ_00001634","Ctyz_6","TRAPP III complex Trs85",3,3,0,0,0,1003260,1009049,5789
"CTYZ_00001635","Ctyz_6","40S ribosomal protein S5",1,1,0,0,0,1009378,1009965,587
"CTYZ_00001637","Ctyz_6","Myosin motor domain containing protein",2,2,0,0,0,1011849,1016288,4439
"CTYZ_00001640","Ctyz_6","RRM domain containing protein",1,1,0,0,0,1019748,1021415,1667
"CTYZ_00001641","Ctyz_6","EF-hand domain containing protein",2,2,0,0,0,1022291,1023778,1487
"CTYZ_00001644","Ctyz_6","DNA-directed DNA polymerase (pol2)",1,1,0,0,0,1028765,1032016,3251
"CTYZ_00001645","Ctyz_6","RecQ bloom helicase (RNA helicase+hrdc)",3,3,0,0,0,1032250,1035216,2966
"CTYZ_00001646","Ctyz_6","Uncharacterized protein",1,1,0,0,0,1035502,1036503,1001
"CTYZ_00001647","Ctyz_6","Uncharacterized protein",2,1,0,1,1,1037529,1038779,1250
"CTYZ_00001648","Ctyz_6","Uncharacterized protein",2,2,0,0,0,1038995,1039279,284
"CTYZ_00001649","Ctyz_6","Uncharacterized protein",23,23,0,0,0,1039563,1047167,7604
"CTYZ_00001650","Ctyz_6","Uncharacterized protein",4,4,0,0,0,1049662,1051836,2174
"CTYZ_00001651","Ctyz_6","Phosphorylated adapter RNA export protein RNA-binding domain containing protein",2,2,0,0,0,1052996,1054480,1484
"CTYZ_00001654","Ctyz_6","P-loop containing nucleoside triphosphate hydrolase",1,1,0,0,0,1056163,1059033,2870
"CTYZ_00001655","Ctyz_6","Telomeric DNA binding protein SANT DNA-binding domain containing protein",3,3,0,0,0,1059467,1061410,1943
"CTYZ_00001656","Ctyz_6","Uncharacterized protein",2,1,1,0,1,1061700,1063152,1452
"CTYZ_00001656","Ctyz_6","Uncharacterized protein",2,1,1,0,1,1063221,1063341,120
"CTYZ_00001656","Ctyz_6","Uncharacterized protein",2,1,1,0,1,1063412,1063530,118
"CTYZ_00001656","Ctyz_6","Uncharacterized protein",2,1,1,0,1,1063613,1063797,184
"CTYZ_00001657","Ctyz_6","Uncharacterized protein",4,4,0,0,0,1064276,1064392,116
"CTYZ_00001657","Ctyz_6","Uncharacterized protein",4,4,0,0,0,1064541,1067258,2717
"CTYZ_00001658","Ctyz_6","Palmitoyltransferase",1,1,0,0,0,1067482,1068450,968
"CTYZ_00001659","Ctyz_6","Ubiquitinyl hydrolase",1,1,0,0,0,1069384,1072143,2759
"CTYZ_00001660","Ctyz_6","Myosin",4,4,0,0,0,1072416,1078106,5690
"CTYZ_00001661","Ctyz_6","Glutamine synthetase type I",1,1,0,0,0,1078463,1079905,1442
"CTYZ_00001668","Ctyz_6","Uncharacterized protein",1,1,0,0,0,1089368,1089741,373
"CTYZ_00001668","Ctyz_6","Uncharacterized protein",1,1,0,0,0,1089266,1089306,40
"CTYZ_00001668","Ctyz_6","Uncharacterized protein",1,1,0,0,0,1088896,1089221,325
"CTYZ_00001668","Ctyz_6","Uncharacterized protein",1,1,0,0,0,1088755,1088806,51
"CTYZ_00001668","Ctyz_6","Uncharacterized protein",1,1,0,0,0,1088418,1088672,254
"CTYZ_00001668","Ctyz_6","Uncharacterized protein",1,1,0,0,0,1088267,1088352,85
"CTYZ_00001668","Ctyz_6","Uncharacterized protein",1,1,0,0,0,1087466,1088206,740
"CTYZ_00001669","Ctyz_6","Transcription elongation factor Spt5",2,2,0,0,0,1093234,1093263,29
"CTYZ_00001669","Ctyz_6","Transcription elongation factor Spt5",2,2,0,0,0,1090197,1093052,2855
"CTYZ_00001670","Ctyz_6","Uncharacterized Protein",1,1,0,0,0,1095275,1096852,1577
"CTYZ_00001671","Ctyz_6","Prp9p-like splicing factor 3a subunit 3 snRNP",1,1,0,0,0,1098827,1098896,69
"CTYZ_00001671","Ctyz_6","Prp9p-like splicing factor 3a subunit 3 snRNP",1,1,0,0,0,1098635,1098739,104
"CTYZ_00001671","Ctyz_6","Prp9p-like splicing factor 3a subunit 3 snRNP",1,1,0,0,0,1097159,1098576,1417
"CTYZ_00001672","Ctyz_6","Transcription elongation factor Spt5",3,3,0,0,0,1099153,1100823,1670
"CTYZ_00001674","Ctyz_6","ATP-binding cassette, ABC transporter-type",3,3,0,0,0,1103447,1107295,3848
