"","GeneID","CHR","TYPE","PRODUCT","START","END","LENGTH","STRAND","PHASE"
"8853","CTYZ_00003145","Ctyz_3","CDS","Secreted insulinase like peptidase/M16 peptidase-like Metalloenzyme",1031519,1034776,3257,"-","0"
"8854","CTYZ_00003145","Ctyz_3","start_codon","Secreted insulinase like peptidase/M16 peptidase-like Metalloenzyme",1034774,1034776,2,"-","0"
"8855","CTYZ_00003145","Ctyz_3","stop_codon","Secreted insulinase like peptidase/M16 peptidase-like Metalloenzyme",1031516,1031518,2,"-","0"
"8856","CTYZ_00003146","Ctyz_3","gene",NA,1035640,1039500,3860,"-",NA
"8857","CTYZ_00003146","Ctyz_3","transcript","Secreted insulinase like peptidase/M16 peptidase-like Metalloenzyme",1035640,1039500,3860,"-",NA
"8858","CTYZ_00003146","Ctyz_3","exon","Secreted insulinase like peptidase/M16 peptidase-like Metalloenzyme",1035640,1039500,3860,"-",NA
"8859","CTYZ_00003146","Ctyz_3","CDS","Secreted insulinase like peptidase/M16 peptidase-like Metalloenzyme",1035643,1039500,3857,"-","0"
"8860","CTYZ_00003146","Ctyz_3","start_codon","Secreted insulinase like peptidase/M16 peptidase-like Metalloenzyme",1039498,1039500,2,"-","0"
"8861","CTYZ_00003146","Ctyz_3","stop_codon","Secreted insulinase like peptidase/M16 peptidase-like Metalloenzyme",1035640,1035642,2,"-","0"
"8862","CTYZ_00003147","Ctyz_3","gene",NA,1040023,1043787,3764,"-",NA
"8863","CTYZ_00003147","Ctyz_3","transcript","Secreted insulinase like peptidase/M16 peptidase-like Metalloenzyme",1040023,1043787,3764,"-",NA
"8864","CTYZ_00003147","Ctyz_3","exon","Secreted insulinase like peptidase/M16 peptidase-like Metalloenzyme",1040023,1043787,3764,"-",NA
"8865","CTYZ_00003147","Ctyz_3","CDS","Secreted insulinase like peptidase/M16 peptidase-like Metalloenzyme",1040026,1043787,3761,"-","0"
"8866","CTYZ_00003147","Ctyz_3","start_codon","Secreted insulinase like peptidase/M16 peptidase-like Metalloenzyme",1043785,1043787,2,"-","0"
"8867","CTYZ_00003147","Ctyz_3","stop_codon","Secreted insulinase like peptidase/M16 peptidase-like Metalloenzyme",1040023,1040025,2,"-","0"
"8868","CTYZ_00003148","Ctyz_3","gene",NA,1044449,1048264,3815,"-",NA
"8869","CTYZ_00003148","Ctyz_3","transcript","Secreted insulinase like peptidase/M16 peptidase-like Metalloenzyme",1044449,1048264,3815,"-",NA
"8870","CTYZ_00003148","Ctyz_3","exon","Secreted insulinase like peptidase/M16 peptidase-like Metalloenzyme",1044449,1048264,3815,"-",NA
"8871","CTYZ_00003148","Ctyz_3","CDS","Secreted insulinase like peptidase/M16 peptidase-like Metalloenzyme",1044452,1048264,3812,"-","0"
"8872","CTYZ_00003148","Ctyz_3","start_codon","Secreted insulinase like peptidase/M16 peptidase-like Metalloenzyme",1048262,1048264,2,"-","0"
"8873","CTYZ_00003148","Ctyz_3","stop_codon","Secreted insulinase like peptidase/M16 peptidase-like Metalloenzyme",1044449,1044451,2,"-","0"
"8874","CTYZ_00003149","Ctyz_3","gene",NA,1048719,1050395,1676,"-",NA
"8875","CTYZ_00003149","Ctyz_3","transcript","Uncharacterized protein",1048719,1050395,1676,"-",NA
"8876","CTYZ_00003149","Ctyz_3","exon","Uncharacterized protein",1048719,1050395,1676,"-",NA
"8877","CTYZ_00003149","Ctyz_3","CDS","Uncharacterized protein",1048722,1050395,1673,"-","0"
"8878","CTYZ_00003149","Ctyz_3","start_codon","Uncharacterized protein",1050393,1050395,2,"-","0"
"8879","CTYZ_00003149","Ctyz_3","stop_codon","Uncharacterized protein",1048719,1048721,2,"-","0"
"8880","CTYZ_00003150","Ctyz_3","gene",NA,1050698,1054030,3332,"-",NA
"8881","CTYZ_00003150","Ctyz_3","transcript","Insulinase (Peptidase family M16)",1050698,1054030,3332,"-",NA
"8882","CTYZ_00003150","Ctyz_3","exon","Insulinase (Peptidase family M16)",1050698,1054030,3332,"-",NA
"8883","CTYZ_00003150","Ctyz_3","CDS","Insulinase (Peptidase family M16)",1050701,1054030,3329,"-","0"
"8884","CTYZ_00003150","Ctyz_3","start_codon","Insulinase (Peptidase family M16)",1054028,1054030,2,"-","0"
"8885","CTYZ_00003150","Ctyz_3","stop_codon","Insulinase (Peptidase family M16)",1050698,1050700,2,"-","0"
"8886","CTYZ_00003151","Ctyz_3","gene",NA,1054570,1057947,3377,"-",NA
"8887","CTYZ_00003151","Ctyz_3","transcript","Insulinase (Peptidase family M16)",1054570,1057947,3377,"-",NA
"8888","CTYZ_00003151","Ctyz_3","exon","Insulinase (Peptidase family M16)",1054570,1057947,3377,"-",NA
"8889","CTYZ_00003151","Ctyz_3","CDS","Insulinase (Peptidase family M16)",1054573,1057947,3374,"-","0"
"8890","CTYZ_00003151","Ctyz_3","start_codon","Insulinase (Peptidase family M16)",1057945,1057947,2,"-","0"
"8891","CTYZ_00003151","Ctyz_3","stop_codon","Insulinase (Peptidase family M16)",1054570,1054572,2,"-","0"
"8892","CTYZ_00003152","Ctyz_3","gene",NA,1058559,1061861,3302,"-",NA
"8893","CTYZ_00003152","Ctyz_3","transcript","insulinase like peptidase",1058559,1061861,3302,"-",NA
"8894","CTYZ_00003152","Ctyz_3","exon","insulinase like peptidase",1058559,1061861,3302,"-",NA
"8895","CTYZ_00003152","Ctyz_3","CDS","insulinase like peptidase",1058562,1061822,3260,"-","0"
"8896","CTYZ_00003152","Ctyz_3","start_codon","insulinase like peptidase",1061820,1061822,2,"-","0"
"8897","CTYZ_00003152","Ctyz_3","stop_codon","insulinase like peptidase",1058559,1058561,2,"-","0"
"8898","CTYZ_00003153","Ctyz_3","gene",NA,1061866,1062555,689,"-",NA
"8899","CTYZ_00003153","Ctyz_3","transcript","insulinase like peptidase",1061866,1062555,689,"-",NA
"8900","CTYZ_00003153","Ctyz_3","exon","insulinase like peptidase",1061866,1062555,689,"-",NA
"8901","CTYZ_00003153","Ctyz_3","CDS","insulinase like peptidase",1061869,1062555,686,"-","0"
"8902","CTYZ_00003153","Ctyz_3","start_codon","insulinase like peptidase",1062553,1062555,2,"-","0"
"8903","CTYZ_00003154","Ctyz_3","gene",NA,1062973,1066707,3734,"-",NA
"8904","CTYZ_00003154","Ctyz_3","transcript","Secreted insulinase like peptidase",1062973,1066707,3734,"-",NA
"8905","CTYZ_00003154","Ctyz_3","exon","Secreted insulinase like peptidase",1062973,1066707,3734,"-",NA
"8906","CTYZ_00003154","Ctyz_3","CDS","Secreted insulinase like peptidase",1062976,1066707,3731,"-","0"
"8907","CTYZ_00003154","Ctyz_3","start_codon","Secreted insulinase like peptidase",1066705,1066707,2,"-","0"
"8908","CTYZ_00003154","Ctyz_3","stop_codon","Secreted insulinase like peptidase",1062973,1062975,2,"-","0"
"8909","CTYZ_00003155","Ctyz_3","gene",NA,1067222,1071685,4463,"+",NA
"8910","CTYZ_00003155","Ctyz_3","transcript","DNA polymerase",1067222,1071685,4463,"+",NA
"8911","CTYZ_00003155","Ctyz_3","exon","DNA polymerase",1067222,1071685,4463,"+",NA
"8912","CTYZ_00003155","Ctyz_3","CDS","DNA polymerase",1067222,1071682,4460,"+","0"
"8913","CTYZ_00003155","Ctyz_3","start_codon","DNA polymerase",1067222,1067224,2,"+","0"
"8914","CTYZ_00003155","Ctyz_3","stop_codon","DNA polymerase",1071683,1071685,2,"+","0"
"8915","CTYZ_00003156","Ctyz_3","gene",NA,1071870,1072538,668,"-",NA
"8916","CTYZ_00003156","Ctyz_3","transcript","t-SNARE coiled-coil homology domain containing protein",1071870,1072538,668,"-",NA
"8917","CTYZ_00003156","Ctyz_3","exon","t-SNARE coiled-coil homology domain containing protein",1071870,1072538,668,"-",NA
"8918","CTYZ_00003156","Ctyz_3","CDS","t-SNARE coiled-coil homology domain containing protein",1071873,1072538,665,"-","0"
"8919","CTYZ_00003156","Ctyz_3","start_codon","t-SNARE coiled-coil homology domain containing protein",1072536,1072538,2,"-","0"
"8920","CTYZ_00003156","Ctyz_3","stop_codon","t-SNARE coiled-coil homology domain containing protein",1071870,1071872,2,"-","0"
"8921","CTYZ_00003157","Ctyz_3","gene",NA,1072618,1074879,2261,"-",NA
"8922","CTYZ_00003157","Ctyz_3","transcript","Sexual stage-specific protein kinase",1072618,1074879,2261,"-",NA
"8923","CTYZ_00003157","Ctyz_3","exon","Sexual stage-specific protein kinase",1072618,1074879,2261,"-",NA
"8924","CTYZ_00003157","Ctyz_3","CDS","Sexual stage-specific protein kinase",1072621,1074879,2258,"-","0"
"8925","CTYZ_00003157","Ctyz_3","start_codon","Sexual stage-specific protein kinase",1074877,1074879,2,"-","0"
"8926","CTYZ_00003157","Ctyz_3","stop_codon","Sexual stage-specific protein kinase",1072618,1072620,2,"-","0"
"8927","CTYZ_00003158","Ctyz_3","gene",NA,1075492,1076160,668,"-",NA
"8928","CTYZ_00003158","Ctyz_3","transcript","RNA polymerase Rpb4",1075492,1076160,668,"-",NA
"8929","CTYZ_00003158","Ctyz_3","exon","RNA polymerase Rpb4",1076106,1076160,54,"-",NA
"8930","CTYZ_00003158","Ctyz_3","exon","RNA polymerase Rpb4",1075766,1075940,174,"-",NA
"8931","CTYZ_00003158","Ctyz_3","exon","RNA polymerase Rpb4",1075492,1075713,221,"-",NA
"8932","CTYZ_00003158","Ctyz_3","CDS","RNA polymerase Rpb4",1076106,1076160,54,"-","0"
"8933","CTYZ_00003158","Ctyz_3","CDS","RNA polymerase Rpb4",1075766,1075940,174,"-","2"
"8934","CTYZ_00003158","Ctyz_3","CDS","RNA polymerase Rpb4",1075578,1075713,135,"-","1"
"8935","CTYZ_00003158","Ctyz_3","start_codon","RNA polymerase Rpb4",1076158,1076160,2,"-","0"
"8936","CTYZ_00003158","Ctyz_3","stop_codon","RNA polymerase Rpb4",1075575,1075577,2,"-","0"
"8937","CTYZ_00003159","Ctyz_3","gene",NA,1076404,1077468,1064,"+",NA
"8938","CTYZ_00003159","Ctyz_3","transcript","Metallo-dependent phosphatase-like",1076404,1077468,1064,"+",NA
"8939","CTYZ_00003159","Ctyz_3","exon","Metallo-dependent phosphatase-like",1076404,1077468,1064,"+",NA
"8940","CTYZ_00003159","Ctyz_3","CDS","Metallo-dependent phosphatase-like",1076404,1077465,1061,"+","0"
"8941","CTYZ_00003159","Ctyz_3","start_codon","Metallo-dependent phosphatase-like",1076404,1076406,2,"+","0"
"8942","CTYZ_00003159","Ctyz_3","stop_codon","Metallo-dependent phosphatase-like",1077466,1077468,2,"+","0"
"8943","CTYZ_00003160","Ctyz_3","gene",NA,1078647,1079258,611,"+",NA
"8944","CTYZ_00003160","Ctyz_3","transcript","Uncharacterized protein",1078647,1079258,611,"+",NA
"8945","CTYZ_00003160","Ctyz_3","exon","Uncharacterized protein",1078647,1079258,611,"+",NA
"8946","CTYZ_00003160","Ctyz_3","CDS","Uncharacterized protein",1078647,1079255,608,"+","0"
"8947","CTYZ_00003160","Ctyz_3","start_codon","Uncharacterized protein",1078647,1078649,2,"+","0"
"8948","CTYZ_00003160","Ctyz_3","stop_codon","Uncharacterized protein",1079256,1079258,2,"+","0"
"8949","CTYZ_00003161","Ctyz_3","gene",NA,1079624,1081243,1619,"+",NA
"8950","CTYZ_00003161","Ctyz_3","transcript","Amino acid transporter",1079624,1081243,1619,"+",NA
"8951","CTYZ_00003161","Ctyz_3","exon","Amino acid transporter",1079624,1081243,1619,"+",NA
"8952","CTYZ_00003161","Ctyz_3","CDS","Amino acid transporter",1079624,1081240,1616,"+","0"
"8953","CTYZ_00003161","Ctyz_3","start_codon","Amino acid transporter",1079624,1079626,2,"+","0"
"8954","CTYZ_00003161","Ctyz_3","stop_codon","Amino acid transporter",1081241,1081243,2,"+","0"
"8955","CTYZ_00003162","Ctyz_3","gene",NA,1081657,1081971,314,"+",NA
"8956","CTYZ_00003162","Ctyz_3","transcript","Uncharacterized protein",1081657,1081971,314,"+",NA
"8957","CTYZ_00003162","Ctyz_3","exon","Uncharacterized protein",1081657,1081971,314,"+",NA
"8958","CTYZ_00003162","Ctyz_3","CDS","Uncharacterized protein",1081657,1081968,311,"+","0"
"8959","CTYZ_00003162","Ctyz_3","start_codon","Uncharacterized protein",1081657,1081659,2,"+","0"
"8960","CTYZ_00003163","Ctyz_3","gene",NA,1081977,1082939,962,"+",NA
"8961","CTYZ_00003163","Ctyz_3","transcript","Uncharacterized protein",1081977,1082939,962,"+",NA
"8962","CTYZ_00003163","Ctyz_3","exon","Uncharacterized protein",1081977,1082939,962,"+",NA
"8963","CTYZ_00003163","Ctyz_3","CDS","Uncharacterized protein",1082133,1082936,803,"+","0"
"8964","CTYZ_00003163","Ctyz_3","start_codon","Uncharacterized protein",1082133,1082135,2,"+","0"
"8965","CTYZ_00003163","Ctyz_3","stop_codon","Uncharacterized protein",1082937,1082939,2,"+","0"
"8966","CTYZ_00001753","Ctyz_4","gene",NA,645,1769,1124,"-",NA
"8967","CTYZ_00001753","Ctyz_4","transcript","Uncharacterized protein",645,1769,1124,"-",NA
"8968","CTYZ_00001753","Ctyz_4","exon","Uncharacterized protein",645,1769,1124,"-",NA
"8969","CTYZ_00001753","Ctyz_4","CDS","Uncharacterized protein",1160,1759,599,"-","0"
"8970","CTYZ_00001753","Ctyz_4","start_codon","Uncharacterized protein",1757,1759,2,"-","0"
"8971","CTYZ_00001753","Ctyz_4","stop_codon","Uncharacterized protein",1157,1159,2,"-","0"
"8972","CTYZ_00001754","Ctyz_4","gene",NA,2776,3222,446,"-",NA
"8973","CTYZ_00001754","Ctyz_4","transcript","putative Secreted Protein",2776,3222,446,"-",NA
"8974","CTYZ_00001754","Ctyz_4","exon","putative Secreted Protein",2776,3222,446,"-",NA
"8975","CTYZ_00001754","Ctyz_4","CDS","putative Secreted Protein",2779,3222,443,"-","0"
"8976","CTYZ_00001754","Ctyz_4","start_codon","putative Secreted Protein",3220,3222,2,"-","0"
"8977","CTYZ_00001754","Ctyz_4","stop_codon","putative Secreted Protein",2776,2778,2,"-","0"
"8978","CTYZ_00001755","Ctyz_4","gene",NA,3813,4829,1016,"-",NA
"8979","CTYZ_00001755","Ctyz_4","transcript","SbmA/BacA-like family (ABC transporter)",3813,4829,1016,"-",NA
"8980","CTYZ_00001755","Ctyz_4","exon","SbmA/BacA-like family (ABC transporter)",3813,4829,1016,"-",NA
"8981","CTYZ_00001755","Ctyz_4","CDS","SbmA/BacA-like family (ABC transporter)",3816,4829,1013,"-","0"
"8982","CTYZ_00001755","Ctyz_4","start_codon","SbmA/BacA-like family (ABC transporter)",4827,4829,2,"-","0"
"8983","CTYZ_00001755","Ctyz_4","stop_codon","SbmA/BacA-like family (ABC transporter)",3813,3815,2,"-","0"
"8984","CTYZ_00001756","Ctyz_4","gene",NA,5209,6231,1022,"+",NA
"8985","CTYZ_00001756","Ctyz_4","transcript","SbmA/BacA-like family (ABC transporter)",5209,6231,1022,"+",NA
"8986","CTYZ_00001756","Ctyz_4","exon","SbmA/BacA-like family (ABC transporter)",5209,6231,1022,"+",NA
"8987","CTYZ_00001756","Ctyz_4","CDS","SbmA/BacA-like family (ABC transporter)",5209,6228,1019,"+","0"
"8988","CTYZ_00001756","Ctyz_4","start_codon","SbmA/BacA-like family (ABC transporter)",5209,5211,2,"+","0"
"8989","CTYZ_00001756","Ctyz_4","stop_codon","SbmA/BacA-like family (ABC transporter)",6229,6231,2,"+","0"
"8990","CTYZ_00001757","Ctyz_4","gene",NA,7846,8328,482,"-",NA
"8991","CTYZ_00001757","Ctyz_4","transcript","Uncharacterized protein",7846,8328,482,"-",NA
"8992","CTYZ_00001757","Ctyz_4","exon","Uncharacterized protein",7846,8328,482,"-",NA
"8993","CTYZ_00001757","Ctyz_4","CDS","Uncharacterized protein",7849,8328,479,"-","0"
"8994","CTYZ_00001757","Ctyz_4","start_codon","Uncharacterized protein",8326,8328,2,"-","0"
"8995","CTYZ_00001757","Ctyz_4","stop_codon","Uncharacterized protein",7846,7848,2,"-","0"
"8996","CTYZ_00001758","Ctyz_4","gene",NA,10807,11814,1007,"+",NA
"8997","CTYZ_00001758","Ctyz_4","transcript","Uncharacterized protein",10807,11814,1007,"+",NA
"8998","CTYZ_00001758","Ctyz_4","exon","Uncharacterized protein",10807,11814,1007,"+",NA
"8999","CTYZ_00001758","Ctyz_4","CDS","Uncharacterized protein",10807,11811,1004,"+","0"
"9000","CTYZ_00001758","Ctyz_4","start_codon","Uncharacterized protein",10807,10809,2,"+","0"
"9001","CTYZ_00001758","Ctyz_4","stop_codon","Uncharacterized protein",11812,11814,2,"+","0"
"9002","CTYZ_00001759","Ctyz_4","gene",NA,12976,13263,287,"-",NA
"9003","CTYZ_00001759","Ctyz_4","transcript","Uncharacterized protein",12976,13263,287,"-",NA
"9004","CTYZ_00001759","Ctyz_4","exon","Uncharacterized protein",12976,13263,287,"-",NA
"9005","CTYZ_00001759","Ctyz_4","CDS","Uncharacterized protein",12979,13263,284,"-","0"
"9006","CTYZ_00001759","Ctyz_4","start_codon","Uncharacterized protein",13261,13263,2,"-","0"
"9007","CTYZ_00001759","Ctyz_4","stop_codon","Uncharacterized protein",12976,12978,2,"-","0"
"9008","CTYZ_00001760","Ctyz_4","gene",NA,14141,15472,1331,"+",NA
"9009","CTYZ_00001760","Ctyz_4","transcript","Uncharacterized protein",14141,15472,1331,"+",NA
"9010","CTYZ_00001760","Ctyz_4","exon","Uncharacterized protein",14141,15472,1331,"+",NA
"9011","CTYZ_00001760","Ctyz_4","CDS","Uncharacterized protein",14141,15469,1328,"+","0"
"9012","CTYZ_00001760","Ctyz_4","start_codon","Uncharacterized protein",14141,14143,2,"+","0"
"9013","CTYZ_00001760","Ctyz_4","stop_codon","Uncharacterized protein",15470,15472,2,"+","0"
"9014","CTYZ_00001761","Ctyz_4","gene",NA,15824,16090,266,"+",NA
"9015","CTYZ_00001761","Ctyz_4","transcript","Uncharacterized protein",15824,16090,266,"+",NA
"9016","CTYZ_00001761","Ctyz_4","exon","Uncharacterized protein",15824,16090,266,"+",NA
"9017","CTYZ_00001761","Ctyz_4","CDS","Uncharacterized protein",15824,16087,263,"+","0"
"9018","CTYZ_00001761","Ctyz_4","start_codon","Uncharacterized protein",15824,15826,2,"+","0"
"9019","CTYZ_00001761","Ctyz_4","stop_codon","Uncharacterized protein",16088,16090,2,"+","0"
"9020","CTYZ_00001762","Ctyz_4","gene",NA,16768,17742,974,"+",NA
"9021","CTYZ_00001762","Ctyz_4","transcript","Uncharacterized protein",16768,17742,974,"+",NA
"9022","CTYZ_00001762","Ctyz_4","exon","Uncharacterized protein",16768,17742,974,"+",NA
"9023","CTYZ_00001762","Ctyz_4","CDS","Uncharacterized protein",16768,17739,971,"+","0"
"9024","CTYZ_00001762","Ctyz_4","start_codon","Uncharacterized protein",16768,16770,2,"+","0"
"9025","CTYZ_00001762","Ctyz_4","stop_codon","Uncharacterized protein",17740,17742,2,"+","0"
"9026","CTYZ_00001763","Ctyz_4","gene",NA,17998,20025,2027,"+",NA
"9027","CTYZ_00001763","Ctyz_4","transcript","Ubiquitin-like modifier-activating enzyme Apg7",17998,20025,2027,"+",NA
"9028","CTYZ_00001763","Ctyz_4","exon","Ubiquitin-like modifier-activating enzyme Apg7",17998,18208,210,"+",NA
"9029","CTYZ_00001763","Ctyz_4","exon","Ubiquitin-like modifier-activating enzyme Apg7",18278,20025,1747,"+",NA
"9030","CTYZ_00001763","Ctyz_4","CDS","Ubiquitin-like modifier-activating enzyme Apg7",17998,18208,210,"+","0"
"9031","CTYZ_00001763","Ctyz_4","CDS","Ubiquitin-like modifier-activating enzyme Apg7",18278,20022,1744,"+","2"
"9032","CTYZ_00001763","Ctyz_4","start_codon","Ubiquitin-like modifier-activating enzyme Apg7",17998,18000,2,"+","0"
"9033","CTYZ_00001763","Ctyz_4","stop_codon","Ubiquitin-like modifier-activating enzyme Apg7",20023,20025,2,"+","0"
"9034","CTYZ_00001764","Ctyz_4","gene",NA,20085,20633,548,"-",NA
"9035","CTYZ_00001764","Ctyz_4","transcript","Uncharacterized protein",20085,20633,548,"-",NA
"9036","CTYZ_00001764","Ctyz_4","exon","Uncharacterized protein",20085,20633,548,"-",NA
"9037","CTYZ_00001764","Ctyz_4","CDS","Uncharacterized protein",20088,20633,545,"-","0"
"9038","CTYZ_00001764","Ctyz_4","start_codon","Uncharacterized protein",20631,20633,2,"-","0"
"9039","CTYZ_00001764","Ctyz_4","stop_codon","Uncharacterized protein",20085,20087,2,"-","0"
"9040","CTYZ_00001765","Ctyz_4","gene",NA,20777,23137,2360,"-",NA
"9041","CTYZ_00001765","Ctyz_4","transcript","Growth factor receptor cysteine-rich/Laminin EGF domain containing protein",20777,23137,2360,"-",NA
"9042","CTYZ_00001765","Ctyz_4","exon","Growth factor receptor cysteine-rich/Laminin EGF domain containing protein",20777,23137,2360,"-",NA
"9043","CTYZ_00001765","Ctyz_4","CDS","Growth factor receptor cysteine-rich/Laminin EGF domain containing protein",20780,23137,2357,"-","0"
"9044","CTYZ_00001765","Ctyz_4","start_codon","Growth factor receptor cysteine-rich/Laminin EGF domain containing protein",23135,23137,2,"-","0"
"9045","CTYZ_00001765","Ctyz_4","stop_codon","Growth factor receptor cysteine-rich/Laminin EGF domain containing protein",20777,20779,2,"-","0"
"9046","CTYZ_00001766","Ctyz_4","gene",NA,23934,24499,565,"+",NA
"9047","CTYZ_00001766","Ctyz_4","transcript","Uncharacterized protein",23934,24499,565,"+",NA
"9048","CTYZ_00001766","Ctyz_4","exon","Uncharacterized protein",23934,24134,200,"+",NA
"9049","CTYZ_00001766","Ctyz_4","exon","Uncharacterized protein",24184,24269,85,"+",NA
"9050","CTYZ_00001766","Ctyz_4","exon","Uncharacterized protein",24328,24499,171,"+",NA
"9051","CTYZ_00001766","Ctyz_4","CDS","Uncharacterized protein",23934,24134,200,"+","0"
"9052","CTYZ_00001766","Ctyz_4","CDS","Uncharacterized protein",24184,24269,85,"+","0"
"9053","CTYZ_00001766","Ctyz_4","CDS","Uncharacterized protein",24328,24496,168,"+","1"
"9054","CTYZ_00001766","Ctyz_4","start_codon","Uncharacterized protein",23934,23936,2,"+","0"
